clustername,bootstrap,leafname,branchPath,medianOfDistances,sequencesperCluster
680,0.9999,SYC/SS7762/2022,64.0,7.0,206
680,0.9999,OX308228,68.0,7.0,206
680,0.9999,USA/MO-CDC-LC0506178/2022,63.0,7.0,206
680,0.9999,USA/MA-CDCBI-CRSP_H65LDENH2ANIT3FN/2022,62.0,7.0,206
680,0.9999,USA/VSP10836/2021,60.0,7.0,206
680,0.9999,USA/UT-CDC-LC0537835/2022,64.0,7.0,206
680,0.9999,USA/TN-CDC-ASC210816333/2022,66.0,7.0,206
680,0.9999,USA/OR-CDC-LC0445193/2021,63.0,7.0,206
680,0.9999,USA/IN-CDC-LC0502003/2022,63.0,7.0,206
680,0.9999,USA/WY-CDC-MMB14747123/2022,70.0,7.0,206
680,0.9999,Mexico/MX-YUC-UW22010575028/2022,61.0,7.0,206
680,0.9999,USA/MO-CDC-ASC210549610/2022,63.0,7.0,206
680,0.9999,AUT/SKV-304/2022,63.0,7.0,206
680,0.9999,HongKong/HKU-344/2021,61.0,7.0,206
680,0.9999,USA/KS-CDC-LC0482000/2022,62.0,7.0,206
680,0.9999,USA/DC-CDC-LC0548763/2022,75.0,7.0,206
680,0.9999,USA/WA-CDC-UW21121492390/2021,64.0,7.0,206
680,0.9999,USA/PR-CDC-ASC210502103/2022,63.0,7.0,206
680,0.9999,USA/NC-CDC-ASC210845298/2022,65.0,7.0,206
680,0.9999,USA/LA-BIE-LSUH002557/2022,63.0,7.0,206
680,0.9999,USA/DC-CDC-LC0464831/2022,63.0,7.0,206
680,0.9999,USA/FL-BPHL-0674/2022,63.0,7.0,206
680,0.9999,USA/WA-CDC-UW22021426240/2022,66.0,7.0,206
680,0.9999,USA/MN-MDH-23131/2022,65.0,7.0,206
680,0.9999,USA/WA-CDC-UW22030110068/2022,65.0,7.0,206
680,0.9999,USA/OR-CDC-LC0484286/2022,64.0,7.0,206
680,0.9999,USA/KY-CDC-LC0536787/2022,63.0,7.0,206
680,0.9999,USA/MI-CDC-ASC210859207/2022,63.0,7.0,206
680,0.9999,USA/OR-CDC-ASC210691743/2022,63.0,7.0,206
680,0.9999,USA/MA-CDCBI-CRSP_2HDYJRMRYBBLQYOY/2022,65.0,7.0,206
680,0.9999,USA/DE-CDC-ASC210548428/2022,64.0,7.0,206
680,0.9999,USA/GU-CDC-2-5507981/2022,60.0,7.0,206
680,0.9999,ITA/Padova_03/2022,60.0,7.0,206
680,0.9999,USA/WI-CDC-FG-198880/2021,61.0,7.0,206
680,0.9999,USA/SD-CDC-2-5800142/2022,66.0,7.0,206
680,0.9999,USA/FL-CDC-ASC210691563/2022,63.0,7.0,206
680,0.9999,CAN/ON-NML-249359/2021,59.0,7.0,206
680,0.9999,USA/AL-UAB-GX1824/2021,61.0,7.0,206
680,0.9999,USA/CO-CDC-MMB14017656/2022,64.0,7.0,206
680,0.9999,KEN/SS6233/2021,61.0,7.0,206
680,0.9999,MNG/10011852/2022,63.0,7.0,206
680,0.9999,CAN/KB-D-003/2021,62.0,7.0,206
680,0.9999,USA/TG1209200/2022,63.0,7.0,206
680,0.9999,USA/NC-CDC-MMB14514450/2022,63.0,7.0,206
680,0.9999,USA/VA-VTVAS3-GSC28972/2021,62.0,7.0,206
680,0.9999,USA/IL-CDC-LC0536442/2022,65.0,7.0,206
680,0.9999,Colombia/CO-ATL-UW22011074545/2022,63.0,7.0,206
680,0.9999,USA/975667/2022,67.0,7.0,206
680,0.9999,USA/MS-CDC-ASC210757506/2022,69.0,7.0,206
680,0.9999,USA/NV-CDC-ASC210755335/2022,65.0,7.0,206
680,0.9999,USA/NE-CDC-ASC210589327/2022,66.0,7.0,206
680,0.9999,COL/LIME_3304/2022,63.0,7.0,206
680,0.9999,USA/ND-CDC-MMB14117062/2022,64.0,7.0,206
680,0.9999,USA/LA-CDC-MMB12179913/2021,61.0,7.0,206
680,0.9999,HongKong/WHP5074/2021,59.0,7.0,206
680,0.9999,USA/2037132/2022,64.0,7.0,206
680,0.9999,USA/OH-CDC-QDX34746876/2022,64.0,7.0,206
680,0.9999,MYS/G14/2022,64.0,7.0,206
680,0.9999,USA/ND-CDC-IBX029983247534/2021,66.0,7.0,206
680,0.9999,USA/ME-CDC-QDX32751035/2022,64.0,7.0,206
680,0.9999,USA/CO-CDC-MMB12428907/2021,62.0,7.0,206
680,0.9999,USA/0-64203-4/2022,69.0,7.0,206
680,0.9999,USA/OKPHL0014222/2022,67.0,7.0,206
680,0.9999,USA/MT-CDC-2-5570815/2022,66.0,7.0,206
680,0.9999,THA/CONI-2039/2022,63.0,7.0,206
680,0.9999,Argentina/UW22011192552/2022,66.0,7.0,206
680,0.9999,USA/NM-CDC-LC0557188/2022,65.0,7.0,206
680,0.9999,USA/MN-CDC-IBX308574130181/2022,71.0,7.0,206
680,0.9999,USA/LA-CDC-STM-8XC5P36EK/2022,63.0,7.0,206
680,0.9999,USA/2064536/2022,67.0,7.0,206
680,0.9999,USA/KS-CDC-ASC210733122/2022,62.0,7.0,206
680,0.9999,USA/NY-CDC-QDX33831851/2022,63.0,7.0,206
680,0.9999,USA/GA-CDC-STM-KBYDUJXA9/2021,62.0,7.0,206
680,0.9999,USA/OR-CDC-LC0563101/2022,69.0,7.0,206
680,0.9999,USA/V03830/2022,63.0,7.0,206
680,0.9999,USA/CA-CDC-FG-284567/2022,63.0,7.0,206
680,0.9999,USA/FL-CDC-ASC210846972/2022,65.0,7.0,206
680,0.9999,USA/NE-CDC-ASC210732848/2022,64.0,7.0,206
680,0.9999,USA/NJ-CDC-IBX991974629798/2022,68.0,7.0,206
680,0.9999,RUS/Otradnoe/2022,68.0,7.0,206
680,0.9999,USA/CA-CDC-FG-240036/2022,68.0,7.0,206
680,0.9999,USA/WV-CDC-LC0560493/2022,67.0,7.0,206
680,0.9999,USA/NH-CDCBI-CRSP_VEBJKFJTRMB6SXNM/2022,65.0,7.0,206
680,0.9999,USA/NV-CDC-LC0472766/2022,63.0,7.0,206
680,0.9999,USA/PR-CDC-ASC210846054/2022,64.0,7.0,206
680,0.9999,USA/IN-CDC-STM-92CX746DR/2022,63.0,7.0,206
680,0.9999,USA/IN-CDC-ASC210560733/2021,63.0,7.0,206
680,0.9999,USA/IL-CDC-MMB14068518/2022,62.0,7.0,206
680,0.9999,USA/WV-CDC-LC0557286/2022,66.0,7.0,206
680,0.9999,USA/NM-UNM-NMA497438859811/2022,64.0,7.0,206
680,0.9999,CAN/EPI_ISL_12767799/2022,63.0,7.0,206
680,0.9999,USA/MT-CDC-FG-230090/2021,61.0,7.0,206
680,0.9999,WestBank/MS_2201_990_S27/2022,65.0,7.0,206
680,0.9999,USA/AS-CDC-2-5343532/2021,61.0,7.0,206
680,0.9999,USA/MT-CDC-MMB14225885/2022,64.0,7.0,206
680,0.9999,USA/NJ-CDC-QDX33873563/2022,66.0,7.0,206
680,0.9999,USA/CO-CDC-MMB14600819/2022,68.0,7.0,206
680,0.9999,USA/KS-CDC-LC0471706/2021,62.0,7.0,206
680,0.9999,USA/VT-CDCBI-CRSP_G2R3APLMHSJEZW65/2022,65.0,7.0,206
680,0.9999,USA/LA-CDC-QDX34884542/2022,65.0,7.0,206
680,0.9999,USA/TN-CDC-LC0450304/2021,62.0,7.0,206
680,0.9999,USA/MN-MDH-22823/2022,65.0,7.0,206
680,0.9999,USA/OH-CDC-MMB14040042/2022,66.0,7.0,206
680,0.9999,USA/IN-CDC-ASC210820615/2022,66.0,7.0,206
680,0.9999,USA/WV129737/2022,62.0,7.0,206
680,0.9999,USA/WV-CDC-ASC210571325/2021,63.0,7.0,206
680,0.9999,USA/MD-CDC-ASC210595864/2022,62.0,7.0,206
680,0.9999,USA/OH-CDC-ASC210500345/2021,63.0,7.0,206
680,0.9999,USA/WV-CDC-ASC210853921/2022,69.0,7.0,206
680,0.9999,USA/TX-CDC-QDX34289888/2022,65.0,7.0,206
680,0.9999,USA/AL-UAB-GX2218/2022,70.0,7.0,206
680,0.9999,USA/NV-CDC-QDX34246653/2022,66.0,7.0,206
680,0.9999,Chile/CL-RM-UW22011148287/2022,64.0,7.0,206
680,0.9999,MEX/MA-UMASSMED-202149209/2022,65.0,7.0,206
680,0.9999,USA/KY-CDC-LC0499140/2022,65.0,7.0,206
680,0.9999,England/QEUH-37C2996/2022,62.0,7.0,206
680,0.9999,OW230940,67.0,7.0,206
680,0.9999,USA/MS-MSPHL-0691/2022,67.0,7.0,206
680,0.9999,USA/RI-CDC-LC0522960/2022,62.0,7.0,206
680,0.9999,USA/VI-CDC-2-5442230/2022,62.0,7.0,206
680,0.9999,USA/HI-CDC-QDX33832194/2022,65.0,7.0,206
680,0.9999,USA/TX-CDC-FG-243438/2022,65.0,7.0,206
680,0.9999,USA/OKPHL0014587/2022,62.0,7.0,206
680,0.9999,OW047528,59.0,7.0,206
680,0.9999,KEN/SS6100/2022,64.0,7.0,206
680,0.9999,USA/NC-CDC-MMB13800472/2022,68.0,7.0,206
680,0.9999,USA/VI-CDC-2-5350134/2021,63.0,7.0,206
680,0.9999,USA/FL-CDC-ASC210499409/2021,63.0,7.0,206
680,0.9999,TUR/ERAGEM-OM-1104/2022,66.0,7.0,206
680,0.9999,USA/SD-CDC-ASC210551502/2022,67.0,7.0,206
680,0.9999,KEN/SS4386/2021,69.0,7.0,206
680,0.9999,USA/VA-VTVAS3-GSC30917/2022,61.0,7.0,206
680,0.9999,USA/SC-CDC-MMB14377597/2022,62.0,7.0,206
680,0.9999,USA/GA-CDC-MMB13658598/2022,61.0,7.0,206
680,0.9999,ITA/ID7_030122/2022,64.0,7.0,206
680,0.9999,USA/UT-CDC-LC0488149/2022,65.0,7.0,206
680,0.9999,USA/ME-CDCBI-CRSP_3Y4RL667OWYHTQJK/2022,66.0,7.0,206
680,0.9999,USA/NM-CDC-IBX526733962505/2022,64.0,7.0,206
680,0.9999,USA/AZ-CDC-ASC210693728/2022,65.0,7.0,206
680,0.9999,USA/NE-CDC-ASC210647459/2022,65.0,7.0,206
680,0.9999,USA/DE-CDC-LC0463089/2022,61.0,7.0,206
680,0.9999,USA/VT-CDCBI-CRSP_YKKBCJXOUCPJCD22/2022,66.0,7.0,206
680,0.9999,USA/TN-CDC-ASC210735114/2022,65.0,7.0,206
680,0.9999,JAM/JPL1688079/2022,62.0,7.0,206
680,0.9999,USA/MI-CDC-STM-HAPUT35JK/2022,63.0,7.0,206
680,0.9999,USA/KS-CDC-ASC210700744/2022,64.0,7.0,206
680,0.9999,USA/CT-CDC-ASC210754006/2022,65.0,7.0,206
680,0.9999,USA/VA-CDC-ASC210551100/2022,67.0,7.0,206
680,0.9999,USA/ID-CDC-LC0482928/2022,62.0,7.0,206
680,0.9999,USA/MA-CDCBI-CRSP_VBDZE5DRHFTBG3PY/2021,62.0,7.0,206
680,0.9999,USA/CT-CDC-LC0480107/2022,65.0,7.0,206
680,0.9999,USA/WI-CDC-LC0492570/2022,65.0,7.0,206
680,0.9999,USA/NJ-CDC-LC0443981/2021,60.0,7.0,206
680,0.9999,USA/CA-CDC-FG-211656/2021,66.0,7.0,206
680,0.9999,USA/VI-CDC-2-5603110/2022,63.0,7.0,206
680,0.9999,CAN/ON-202142776/2021,63.0,7.0,206
680,0.9999,USA/2023427/2022,65.0,7.0,206
680,0.9999,USA/AK-CDC-QDX33398312/2022,61.0,7.0,206
680,0.9999,USA/CA-CDC-STM-UGGWZ3FP3/2022,66.0,7.0,206
1053,0.9999,GUM/GU-NHG-01/2020,37.0,4.0,4
1053,0.9999,MYS/NC793/2020,36.0,4.0,4
1053,0.9999,Jamaica/UN-CDC-3088776-001/2020,35.0,4.0,4
1053,0.9999,MYS/NC288/2020,35.0,4.0,4
1059,0.9999,IRN/HGRC-2-2162/2020,36.0,8.0,8
1059,0.9999,NZL/20VR0174/2020,33.0,8.0,8
1059,0.9999,LKA/COV38/2020,37.0,8.0,8
1059,0.9999,IRN/12624/2020,34.0,8.0,8
1059,0.9999,IRN/KHGRC-3-2178/2020,37.0,8.0,8
1059,0.9999,USA/NY1-PV08001/2020,36.0,8.0,8
1059,0.9999,HongKong/HKU-903a/2020,32.0,8.0,8
1059,0.9999,TWN/CGMH-CGU-04/2020,38.0,8.0,8
1071,0.9999,FIN/hCoV19-Fin-THL20201068/2020,35.0,6.0,13
1071,0.9999,Iceland/1328/2020,34.0,6.0,13
1071,0.9999,England/CAMB-84778/2020,35.0,6.0,13
1071,0.9999,BRA/SP02cc/2020,35.0,6.0,13
1071,0.9999,AUS/VIC01/2020,32.0,6.0,13
1071,0.9999,USA/KS-USAFSAM-S020/2020,36.0,6.0,13
1071,0.9999,TLS/TL25/2020,37.0,6.0,13
1071,0.9999,SWE/01/2020,36.0,6.0,13
1071,0.9999,GRC/35_36913/2020,36.0,6.0,13
1071,0.9999,USA/OSPHL01362/2020,33.0,6.0,13
1071,0.9999,Iceland/13/2020,35.0,6.0,13
1071,0.9999,BRA/SP02/2020,33.0,6.0,13
1071,0.9999,GEO/MM2020537/2020,33.0,6.0,13
1091,0.9999,USA/TN-VUMC-000267/2020,37.0,4.0,18
1091,0.9999,USA/CA-CDC-03062962-001/2020,30.0,4.0,18
1091,0.9999,USA/OH-UHTL-21/2020,31.0,4.0,18
1091,0.9999,HongKong/Case0440/2020,33.0,4.0,18
1091,0.9999,USA/TN-VUMC-000265/2020,40.0,4.0,18
1091,0.9999,USA/NE-CDC-03067304-001/2020,32.0,4.0,18
1091,0.9999,USA/TN-VUMC-000047/2020,35.0,4.0,18
1091,0.9999,OM065358,29.0,4.0,18
1091,0.9999,USA/WI-UW-333/2020,30.0,4.0,18
1091,0.9999,USA/WV-QDX-1284/2020,30.0,4.0,18
1091,0.9999,HongKong/HKPU-00041/2020,33.0,4.0,18
1091,0.9999,USA/CA-CDC-03037551-001/2020,29.0,4.0,18
1091,0.9999,USA/NMINBRE-ILLUMINA-WGS-215799/2020,29.0,4.0,18
1091,0.9999,TWN/CGMH-CGU-01/2020,29.0,4.0,18
1091,0.9999,AUS/VIC14/2020,30.0,4.0,18
1091,0.9999,USA/NV-QDX-432/2020,32.0,4.0,18
1091,0.9999,VNM/nCoV-19-02S/2020,30.0,4.0,18
1091,0.9999,USA/WI-CDC-03041142-001/2020,30.0,4.0,18
1129,0.9999,USA/AZ-CDC-02993465-001/2020,33.0,5.0,2
1129,0.9999,USA/TX-CDC-03050000-001/2020,36.0,5.0,2
1132,0.9999,KHM/Kunming_kms-2/2020,40.0,5.0,3
1132,0.9999,THA/CONI-0150/2020,39.0,5.0,3
1132,0.9999,THA/CONI-0083/2020,40.0,5.0,3
1137,0.9999,USA/IL-CDC-03037667-001/2020,36.0,8.0,8
1137,0.9999,USA/IL-UW-143/2020,43.0,8.0,8
1137,0.9999,USA/GA-EHC-273O/2020,45.0,8.0,8
1137,0.9999,USA/COVID20-0008/2020,37.0,8.0,8
1137,0.9999,USA/FL-BPHL-2002/2020,45.0,8.0,8
1137,0.9999,USA/TG670274/2020,44.0,8.0,8
1137,0.9999,USA/TX-QDX-1096/2020,45.0,8.0,8
1137,0.9999,USA/IL-QDX-685/2020,42.0,8.0,8
1150,0.9999,USA/FL-CDC-03063111-001/2020,36.0,3.0,10
1150,0.9999,USA/WA-S90/2020,36.0,3.0,10
1150,0.9999,USA/WA-S115/2020,34.0,3.0,10
1150,0.9999,USA/CO-QDX-2378/2020,36.0,3.0,10
1150,0.9999,USA/MT-BHDH-074/2020,36.0,3.0,10
1150,0.9999,USA/VT-CDC-03068154-001/2020,34.0,3.0,10
1150,0.9999,USA/NC-CDC-03068181-001/2020,34.0,3.0,10
1150,0.9999,USA/WA1/2020,34.0,3.0,10
1150,0.9999,USA/HI-QDX-1288/2020,35.0,3.0,10
1150,0.9999,USA/USA-KY-9A10/2020,35.0,3.0,10
1178,0.9999,GHA/1651_S3/2020,34.0,3.0,2
1178,0.9999,GHA/34927_S20/2020,35.0,3.0,2
1189,0.9999,UGA/MUWRP-MUL200469/2020,50.0,9.0,3
1189,0.9999,UGA/MUWRP-JIN200272S/2020,54.0,9.0,3
1189,0.9999,UGA/MAKCHScov12/2021,55.0,9.0,3
1201,0.9999,USA/SC-QDX-3420/2020,40.0,10.0,6
1201,0.9999,TWN/CGMH-CGU-52/2021,45.0,10.0,6
1201,0.9999,CHL/Santiago-PUC_MVL_0052/2020,29.0,10.0,6
1201,0.9999,USA/DC-DFS-PHL-0078/2020,31.0,10.0,6
1201,0.9999,USA/SC_2975_T28/2020,32.0,10.0,6
1201,0.9999,USA/NYI-465-20-1/2020,36.0,10.0,6
1214,0.9999,USA/ME-HETL-J0077/2020,28.0,6.0,2
1214,0.9999,USA/TX-QDX-3520/2020,34.0,6.0,2
1224,0.9999,PAK/SARS-CoV-2_133/2020,34.0,6.0,2
1224,0.9999,AUS/VIC1621/2020,30.0,6.0,2
1227,0.9999,MLT/Sliema_5/2020,40.0,5.0,3
1227,0.9999,MLT/Sliema_3/2020,39.0,5.0,3
1227,0.9999,MLT/Sliema_7/2020,42.0,5.0,3
1240,0.9999,SRB/KV52-12-05/2020,30.0,8.0,21
1240,0.9999,IDN/RSDS-RCVTD-UNAIR-11-B/2020,28.0,8.0,21
1240,0.9999,USA/VT-CDC-2-4044523/2020,32.0,8.0,21
1240,0.9999,TUN/Tunisia_MHT_1/2020,28.0,8.0,21
1240,0.9999,MEX/BCN-445/2020,29.0,8.0,21
1240,0.9999,USA/NY-UW-584/2020,32.0,8.0,21
1240,0.9999,CHL/AR-UFRO-0011/2021,55.0,8.0,21
1240,0.9999,USA/MD-CDC-03067292-001/2020,27.0,8.0,21
1240,0.9999,TUR/Kafkas-SARSCoV2-0035/2020,33.0,8.0,21
1240,0.9999,COL/LIME_37141/2021,66.0,8.0,21
1240,0.9999,USA/CO-UW-739/2020,32.0,8.0,21
1240,0.9999,Colombia/CO-DC-UW21071958902/2021,61.0,8.0,21
1240,0.9999,DOM/3002833753_760554/2021,57.0,8.0,21
1240,0.9999,Mexico/SEARCH-102631/2020,34.0,8.0,21
1240,0.9999,USA/NJ-UW-557/2020,33.0,8.0,21
1240,0.9999,USA/OR-UW-4410/2020,29.0,8.0,21
1240,0.9999,USA/FHCRC-2218/2020,27.0,8.0,21
1240,0.9999,EGY/Cairo-sample19MOH/2020,27.0,8.0,21
1240,0.9999,USA/OK-QDX-771/2020,28.0,8.0,21
1240,0.9999,USA/NM-UNM-00109/2020,28.0,8.0,21
1240,0.9999,USA/WA-S2764/2020,33.0,8.0,21
1295,0.9999,THA/CONI-0359/2020,37.0,5.0,3
1295,0.9999,THA/CONI-0402/2020,36.0,5.0,3
1295,0.9999,THA/CONI-0683/2021,41.0,5.0,3
1303,0.9999,NZL/20CV0063/2020,34.0,3.0,2
1303,0.9999,NZL/20CV0065/2020,37.0,3.0,2
1306,0.9999,HongKong/Case5183/2020,39.0,1.0,4
1306,0.9999,HongKong/HKPU-00010/2021,40.0,1.0,4
1306,0.9999,HongKong/HKPU-00110/2020,39.0,1.0,4
1306,0.9999,VeroE6/HKG/HKPU-00014/2021,39.0,1.0,4
1321,0.9999,TUN/TUN_ADAGE_P-24779-20/2020,46.0,9.0,12
1321,0.9999,FRA/IHUCOVID-045033_Nova1/2021,48.0,9.0,12
1321,0.9999,Switzerland/VD-ETHZ-280111/2020,43.0,9.0,12
1321,0.9999,FRA/IHUCOVID-046142_Nova1/2021,47.0,9.0,12
1321,0.9999,TUN/TUN-202061600/2020,47.0,9.0,12
1321,0.9999,FRA/IHUCOVID-037481-Nova1M/2020,45.0,9.0,12
1321,0.9999,Switzerland/BS-UHB-42478515/2020,44.0,9.0,12
1321,0.9999,FRA/IHUCOVID-045865_Nova1/2021,50.0,9.0,12
1321,0.9999,NOR/Bergen-02/2020,43.0,9.0,12
1321,0.9999,SRB/STR04665-11-12/2020,43.0,9.0,12
1321,0.9999,THA/CONI-0286/2020,44.0,9.0,12
1321,0.9999,CAN/Patient54/2021,52.0,9.0,12
1360,0.9999,NZL/20VR1192/2020,30.0,5.0,2
1360,0.9999,USA/COVID20-0079/2020,33.0,5.0,2
1366,0.9999,ISR/hCov-19-Israel-CVL-n-12003/2020,30.0,7.0,2
1366,0.9999,USA/DC-DFS-PHL-0071/2020,33.0,7.0,2
1369,0.9999,DNK/DK-AHH1/2020,31.0,9.0,2
1369,0.9999,USA/TG342867/2020,34.0,9.0,2
1372,0.9999,FRA/IHUCOVID-000930/2020,35.0,9.0,2
1372,0.9999,FRA/IHUCOVID-023068_Nova3/2020,32.0,9.0,2
1375,0.9999,USA/NH-CDC-03065707-001/2020,29.0,0.0,2
1375,0.9999,USA/NH-CDC-03068248-001/2020,29.0,0.0,2
1378,0.9999,USA/CT-UW-6273/2020,30.0,5.0,2
1378,0.9999,USA/UT-UPHL-201032758/2020,33.0,5.0,2
1381,0.9999,VEN/3NE/2020,32.0,6.0,3
1381,0.9999,USA/FL-BPHL-0278/2020,30.0,6.0,3
1381,0.9999,USA/20U172MD00254_2-23-2022/2020,30.0,6.0,3
1386,0.9999,Belize/UN-CDC-3595772-001/2020,31.0,7.0,4
1386,0.9999,KOR/CSH-288/2020,35.0,7.0,4
1386,0.9999,USA/DC-DFS-PHL-0092/2020,29.0,7.0,4
1386,0.9999,KOR/YS006/2020,32.0,7.0,4
1403,0.9999,BRA/RJ01/2020,31.0,4.0,6
1403,0.9999,CAN/HCW19/2020,31.0,4.0,6
1403,0.9999,GHA/2333_S5/2020,30.0,4.0,6
1403,0.9999,USA/CT-Yale-333/2020,32.0,4.0,6
1403,0.9999,ISR/NH_GD2_0714/2020,34.0,4.0,6
1403,0.9999,USA/COVID20-0552/2020,34.0,4.0,6
1422,0.9999,USA/WA-S2966/2020,34.0,10.0,11
1422,0.9999,USA/WV118922/2020,30.0,10.0,11
1422,0.9999,USA/MN-MDH-1414/2020,35.0,10.0,11
1422,0.9999,USA/TX-DSHS-1348/2020,29.0,10.0,11
1422,0.9999,USA/MA-MGH-03111/2020,35.0,10.0,11
1422,0.9999,USA/WI-UW-1795/2020,36.0,10.0,11
1422,0.9999,USA/SC_NIDDL_14692/2020,33.0,10.0,11
1422,0.9999,USA/MD-MDH-0344/2020,39.0,10.0,11
1422,0.9999,USA/LA-BIE-PBR08/2020,31.0,10.0,11
1422,0.9999,USA/NH-CDC-2-3714193/2020,36.0,10.0,11
1422,0.9999,USA/SD-SDPHL-0077/2020,39.0,10.0,11
1443,0.9999,USA/MD-NIH-00058/2020,36.0,7.0,3
1443,0.9999,USA/GA-EHC-1000N/2020,33.0,7.0,3
1443,0.9999,USA/VSP0327/2020,33.0,7.0,3
1457,0.9999,USA/NE-QDX-3304/2020,33.0,1.0,2
1457,0.9999,USA/NE-006-17/2020,34.0,1.0,2
1468,0.9999,PRI/PR-UPRRP-2370/2021,48.0,7.0,2
1468,0.9999,USA/PR-CDC-2-4395978/2021,53.0,7.0,2
1476,0.9999,USA/NV-CDC-LC0044513/2021,44.0,6.0,2
1476,0.9999,USA/MT-CDC-2-4331853/2021,44.0,6.0,2
1480,0.9999,USA/FL-CDC-QDX22062308/2021,46.0,7.0,2
1480,0.9999,USA/2102270043/2021,45.0,7.0,2
1491,0.9999,USA/ND-CDC-IBX490093127484/2021,57.0,10.0,2
1491,0.9999,USA/ND-CDC-2-4653760/2021,59.0,10.0,2
1495,0.9999,USA/MA-MGH-03028/2020,34.0,9.0,9
1495,0.9999,USA/MD-MDH-0195/2020,30.0,9.0,9
1495,0.9999,USA/CT-Yale-215/2020,28.0,9.0,9
1495,0.9999,USA/NJ-CDC-2-3693474/2020,42.0,9.0,9
1495,0.9999,USA/OSPHL01470/2020,29.0,9.0,9
1495,0.9999,USA/NC-SLPH-0017/2020,33.0,9.0,9
1495,0.9999,USA/NJ-QDX-4480/2020,35.0,9.0,9
1495,0.9999,USA/COVID20-1139/2020,31.0,9.0,9
1495,0.9999,USA/VT-CDC-2-4044349/2020,29.0,9.0,9
1529,0.9999,USA/CT-CDC-2-3693575/2020,39.0,9.0,2
1529,0.9999,USA/JFBY/2020,34.0,9.0,2
1533,0.9999,USA/GA-EHC-187G/2020,27.0,0.0,11
1533,0.9999,ISR/hCov-19-Israel-CVL-n-7422/2020,27.0,0.0,11
1533,0.9999,MEX/SEARCH-1711-TIJ/2020,27.0,0.0,11
1533,0.9999,USA/CA-CZB-10169/2020,29.0,0.0,11
1533,0.9999,USA/MN-MDH-1811/2020,27.0,0.0,11
1533,0.9999,USA/NY-PV09123/2020,27.0,0.0,11
1533,0.9999,USA/UT-UPHL-201007083/2020,27.0,0.0,11
1533,0.9999,USA/VA_NIDDL_6181/2020,28.0,0.0,11
1533,0.9999,USA/OR-QDX-3525/2020,32.0,0.0,11
1533,0.9999,USA/WY-USAFSAM-S015/2020,27.0,0.0,11
1533,0.9999,USA/MI-MDHHS-SC21949/2020,27.0,0.0,11
1556,0.9999,USA/SEARCH-9726/2020,41.0,2.0,2
1556,0.9999,USA/CA-QDX-4270/2021,41.0,2.0,2
1560,0.9999,USA/KS-QDX-4448/2020,33.0,10.0,2
1560,0.9999,USA/SD-SDPHL-0153/2021,41.0,10.0,2
1563,0.9999,USA/FL-BPHL-2597/2020,39.0,9.0,2
1563,0.9999,USA/ME-CDC-QDX22283537/2021,40.0,9.0,2
1573,0.9999,USA/MA-MGH-03759/2020,36.0,7.0,2
1573,0.9999,USA/ME-CDC-2-4068744/2020,37.0,7.0,2
1582,0.9999,USA/MO-QDX-4447/2020,35.0,2.0,2
1582,0.9999,USA/KS-QDX-4492/2020,35.0,2.0,2
1588,0.9999,USA/TX-UTA-000187/2021,44.0,5.0,2
1588,0.9999,USA/OH-CDC-2-3923814/2021,45.0,5.0,2
1603,0.9999,USA/RI-Broad_RIDOH-00006/2020,39.0,2.0,3
1603,0.9999,USA/RI-Broad_RIDOH-00066/2020,40.0,2.0,3
1603,0.9999,USA/RI-Broad_RIDOH-00004/2020,38.0,2.0,3
1608,0.9999,USA/AR-UNM-L00005/2021,44.0,8.0,2
1608,0.9999,DOM/202102994_601964/2021,44.0,8.0,2
1636,0.9999,USA/UT-CDC-LC0002295/2021,47.0,10.0,2
1636,0.9999,USA/TG761354/2021,51.0,10.0,2
1640,0.9999,USA/CO-CDC-FG-014852/2021,51.0,9.0,3
1640,0.9999,USA/ND-CDC-IBX502004385499/2021,54.0,9.0,3
1640,0.9999,Mexico/SEARCH-8876/2021,49.0,9.0,3
1656,0.9999,USA/WY-CDC-2-3846530/2021,43.0,8.0,2
1656,0.9999,SouthAfrica/NHLS-UCT-GS-B998/2021,51.0,8.0,2
1663,0.9999,HongKong/HKPU-00165/2021,54.0,0.0,2
1663,0.9999,HongKong/HKPU-00187/2021,54.0,0.0,2
1674,0.9999,SouthAfrica/NHLS-UCT-GS-7570/2020,45.0,10.0,2
1674,0.9999,DJI/NAMRU3_G209/2021,51.0,10.0,2
1680,0.9999,BGD/BCSIR-JU-22/2021,51.0,7.0,2
1680,0.9999,BGD/IEDCR-OIS-121/2021,52.0,7.0,2
1683,0.9999,MWI/MLW001198/2021,46.0,10.0,5
1683,0.9999,SouthAfrica/NHLS-UCT-GS-B218/2021,45.0,10.0,5
1683,0.9999,SouthAfrica/NHLS-UCT-GS-B904/2021,48.0,10.0,5
1683,0.9999,KEN/CBRD_1080548/2021,48.0,10.0,5
1683,0.9999,USA/NE-CDC-ASC210057917/2021,51.0,10.0,5
1699,0.9999,USA/MS-QDX-1071/2020,29.0,1.0,2
1699,0.9999,USA/LA-BIE-066/2020,30.0,1.0,2
1702,0.9999,USA/TG648725/2020,28.0,7.0,6
1702,0.9999,USA/RI-CDC-03068674-001/2020,28.0,7.0,6
1702,0.9999,USA/WV118930/2020,35.0,7.0,6
1702,0.9999,USA/MS-QDX-3493/2020,34.0,7.0,6
1702,0.9999,USA/JEDI/2020,41.0,7.0,6
