clustername,bootstrap,leafname,branchPath,medianOfDistances,sequencesperCluster
14320,0.9999,BGD/OIS-686/2021,62.5,7.0,206
14320,0.9999,USA/AL-CDC-LC0558735/2022,68.5,7.0,206
14320,0.9999,OV924300,64.5,7.0,206
14320,0.9999,KEN/SS6341/2022,67.5,7.0,206
14320,0.9999,NLD/EMC-Omicron-1/2021,61.5,7.0,206
14320,0.9999,USA/SD-CDC-4552987-001/2022,64.5,7.0,206
14320,0.9999,MWI/MLW001212/2022,63.5,7.0,206
14320,0.9999,RUS/Otradnoe/2022,68.5,7.0,206
14320,0.9999,USA/DE-CDC-LC0453165/2021,62.5,7.0,206
14320,0.9999,Colombia/CO-ANT-UW22010704902/2022,64.5,7.0,206
14320,0.9999,SouthAfrica/NHLS-UCT-GS-AG28/2021,64.5,7.0,206
14320,0.9999,USA/GU-CDC-2-5776896/2022,65.5,7.0,206
14320,0.9999,BRA/CEC-1001-059/2022,66.5,7.0,206
14320,0.9999,MEX/MA-UMASSMED-202149209/2022,65.5,7.0,206
14320,0.9999,PER/LSP1192/2022,60.5,7.0,206
14320,0.9999,Chile/CL-RM-UW22011148287/2022,64.5,7.0,206
14320,0.9999,Argentina/UW22011185549/2022,62.5,7.0,206
14320,0.9999,SouthAfrica/NHLS-UCT-GP-N741/2022,61.5,7.0,206
14320,0.9999,HongKong/HKU-344/2021,61.5,7.0,206
14320,0.9999,Argentina/UW21122903641/2021,62.5,7.0,206
14320,0.9999,USA/FL-BPHL-6162/2022,67.5,7.0,206
14320,0.9999,PAK/JRCGR_KHI_SCV-185/2022,62.5,7.0,206
14320,0.9999,MAR/FMP414/2021,61.5,7.0,206
14320,0.9999,USA/VI-CDC-2-5642151/2022,66.5,7.0,206
14320,0.9999,AUS/QIMR01/2022,64.5,7.0,206
14320,0.9999,SYC/SS7762/2022,64.5,7.0,206
14320,0.9999,DJI/NAMRU3_A9/2021,61.5,7.0,206
14320,0.9999,NOR/Bergen-05/2022,63.5,7.0,206
14320,0.9999,IRQ/Duhok-12/2021,62.5,7.0,206
14320,0.9999,USA/LA-CDC-STM-5QVNUX2QZ/2021,63.5,7.0,206
14320,0.9999,FRA/IHUCOVID-066091_Nova1/2022,62.5,7.0,206
14320,0.9999,Colombia/CO-ATL-UW22011252280/2022,64.5,7.0,206
14320,0.9999,USA/V02360/2022,66.5,7.0,206
14320,0.9999,Argentina/UW22011099959/2022,63.5,7.0,206
14320,0.9999,Argentina/UW22010840318/2022,64.5,7.0,206
14320,0.9999,USA/OH-CDC-QDX34497094/2022,63.5,7.0,206
14320,0.9999,Colombia/CO-CAU-UW21122968642/2021,68.5,7.0,206
14320,0.9999,Chile/CL-AR-UW22011771334/2022,63.5,7.0,206
14320,0.9999,Peru/PE-LMA-UW21122751659/2021,60.5,7.0,206
14320,0.9999,USA/NV-CDC-FG-261657/2022,65.5,7.0,206
14320,0.9999,Brazil/BR-RJ-UW22012207908/2022,62.5,7.0,206
14320,0.9999,MWI/MLW000904/2022,60.5,7.0,206
14320,0.9999,USA/NH-CDC-LC0454314/2021,64.5,7.0,206
14320,0.9999,USA/PR-CDC-ASC210846054/2022,64.5,7.0,206
14320,0.9999,USA/VA-DCLS-12940/2021,62.5,7.0,206
14320,0.9999,Argentina/UW22010847253/2022,69.5,7.0,206
14320,0.9999,FRA/IHUCOVID-071430-Miseq2M/2022,63.5,7.0,206
14320,0.9999,SouthAfrica/NHLS-UCT-GS-AG25/2021,62.5,7.0,206
14320,0.9999,Colombia/CO-ANT-UW21122496279/2021,67.5,7.0,206
14320,0.9999,USA/WV-CDC-ASC210738241/2022,72.5,7.0,206
14320,0.9999,USA/HI-CDC-QDX33164052/2022,65.5,7.0,206
14320,0.9999,PER/LSP0923/2022,65.5,7.0,206
14320,0.9999,KOR/CNUH-P06-2022/2022,63.5,7.0,206
14320,0.9999,MWI/MLW001213/2022,62.5,7.0,206
14320,0.9999,USA/DC-CDC-LC0463313/2022,63.5,7.0,206
14320,0.9999,FIN/FIN55-VE6-THL-202126660/2021,61.5,7.0,206
14320,0.9999,USA/MN-MDH-22742/2022,66.5,7.0,206
14320,0.9999,USA/WA-CDC-LC0536068/2022,64.5,7.0,206
14320,0.9999,USA/AK-PHL17054/2022,68.5,7.0,206
14320,0.9999,Colombia/CO-ANT-UW22011303341/2022,66.5,7.0,206
14320,0.9999,Japan/SZ-NIG-216065/2021,62.5,7.0,206
14320,0.9999,USA/NV-CDC-ASC210752008/2022,63.5,7.0,206
14320,0.9999,Colombia/CO-ANT-UW21122905960/2021,61.5,7.0,206
14320,0.9999,MNG/10011919/2022,62.5,7.0,206
14320,0.9999,HongKong/HKU-220213-248/2021,65.5,7.0,206
14320,0.9999,Colombia/CO-CAU-UW21123163891/2021,61.5,7.0,206
14320,0.9999,AUT/SKV-302/2022,61.5,7.0,206
14320,0.9999,USA/TX-CDC-FG-273103/2022,66.5,7.0,206
14320,0.9999,PER/LSP1297/2022,62.5,7.0,206
14320,0.9999,USA/TN-CDC-ASC210845536/2022,66.5,7.0,206
14320,0.9999,USA/TX-CDC-FG-228214/2021,63.5,7.0,206
14320,0.9999,USA/UT-CDC-LC0515818/2022,62.5,7.0,206
14320,0.9999,KEN/SS6350/2022,61.5,7.0,206
14320,0.9999,USA/NC-CDC-ASC210851024/2022,68.5,7.0,206
14320,0.9999,SYC/SS7537/2022,62.5,7.0,206
14320,0.9999,USA/OKPHL0013657/2022,62.5,7.0,206
14320,0.9999,USA/MO-CDC-ASC210855860/2022,63.5,7.0,206
14320,0.9999,DJI/NAMRU3_B884/2022,64.5,7.0,206
14320,0.9999,DJI/NAMRU3_A68/2021,61.5,7.0,206
14320,0.9999,ITA/ID14_030122/2022,63.5,7.0,206
14320,0.9999,USA/TN-CDC-ASC210575373/2021,63.5,7.0,206
14320,0.9999,USA/WA-CDC-UW21123088254/2021,61.5,7.0,206
14320,0.9999,CAN/EPI_ISL_12767799/2022,63.5,7.0,206
14320,0.9999,AUS/A12-WW-209C/2021,59.5,7.0,206
14320,0.9999,BRA/CIS-084/2022,63.5,7.0,206
14320,0.9999,USA/NE-CDC-QDX34634321/2022,64.5,7.0,206
14320,0.9999,USA/PR-CDC-QDX33752067/2022,63.5,7.0,206
14320,0.9999,Colombia/CO-ANT-UW22010669352/2022,65.5,7.0,206
14320,0.9999,USA/NM-CDC-QDX35135658/2022,65.5,7.0,206
14320,0.9999,USA/WY-CDC-MMB14747123/2022,70.5,7.0,206
14320,0.9999,USA/GA-CDC-MMB14270421/2022,66.5,7.0,206
14320,0.9999,USA/GA-CDC-MMB13505777/2022,63.5,7.0,206
14320,0.9999,COL/LIME_3304/2022,63.5,7.0,206
14320,0.9999,USA/LA-EVTL13802/2022,64.5,7.0,206
14320,0.9999,USA/CA-CDC-FG-208309/2021,62.5,7.0,206
14320,0.9999,USA/NH-CDC-QDX33311334/2022,64.5,7.0,206
14320,0.9999,TUR/ERAGEM-OM-1104/2022,66.5,7.0,206
14320,0.9999,MWI/MLW000920/2022,62.5,7.0,206
14320,0.9999,OW122045,64.5,7.0,206
14320,0.9999,MWI/MLW000855/2021,63.5,7.0,206
14320,0.9999,SYC/SS7503/2021,63.5,7.0,206
14320,0.9999,IND/EPI_ISL_12223856/2022,62.5,7.0,206
14320,0.9999,USA/CT-Broad-CRSP_GDOODUZ737PWEKGB/2022,66.5,7.0,206
14320,0.9999,OW781249,61.5,7.0,206
14320,0.9999,PRI/PR-UPRRP-5354/2022,65.5,7.0,206
14320,0.9999,USA/PR-CDC-ASC210861721/2022,64.5,7.0,206
14320,0.9999,Scotland/QEUH-3206C0B/2022,63.5,7.0,206
14320,0.9999,USA/NE-CDC-ASC210823296/2022,67.5,7.0,206
14320,0.9999,Argentina/UW21123139678/2021,63.5,7.0,206
14320,0.9999,USA/SC-CDC-ASC210600852/2022,60.5,7.0,206
14320,0.9999,KEN/SS4952/2021,62.5,7.0,206
14320,0.9999,Argentina/UW22011047945/2022,63.5,7.0,206
14320,0.9999,IND/1/2021,61.5,7.0,206
14320,0.9999,MYS/N4919/2022,64.5,7.0,206
14320,0.9999,USA/KF-460NasalSwab/2022,61.5,7.0,206
14320,0.9999,Colombia/CO-ATL-UW22011354417/2022,64.5,7.0,206
14687,0.9999,TLS/TL25/2020,37.5,12.0,137
14687,0.9999,KOR/KCDC06-NCCP43328/2020,33.5,12.0,137
14687,0.9999,ITA/PA-IZSBM169-57_2020/2020,41.5,12.0,137
14687,0.9999,USA/WI-CDC-03041142-001/2020,30.5,12.0,137
14687,0.9999,SWE/01/2020,36.5,12.0,137
14687,0.9999,HongKong/HKU-902b/2020,30.5,12.0,137
14687,0.9999,USA/FL-BPHL-0450/2020,41.5,12.0,137
14687,0.9999,AUS/TAS65/2020,35.5,12.0,137
14687,0.9999,Estonia/Cov7567/2020,51.5,12.0,137
14687,0.9999,AUS/TAS241/2020,38.5,12.0,137
14687,0.9999,TLS/TL06/2020,37.5,12.0,137
14687,0.9999,IRN/KHGRC-3-2178/2020,39.5,12.0,137
14687,0.9999,NZL/21MV0118/2021,43.5,12.0,137
14687,0.9999,IRN/12624/2020,36.5,12.0,137
14687,0.9999,TUN/COV0010-12/2020,37.5,12.0,137
14687,0.9999,USA/IL-CDC-03037667-001/2020,36.5,12.0,137
14687,0.9999,Japan/DP0191/2020,32.5,12.0,137
14687,0.9999,NZL/20VR1763/2020,38.5,12.0,137
14687,0.9999,AUS/VIC14/2020,30.5,12.0,137
14687,0.9999,LR884127,34.5,12.0,137
14687,0.9999,HongKong/Case0176/2020,39.5,12.0,137
14687,0.9999,PAK/SARS-CoV-2_101/2020,35.5,12.0,137
14687,0.9999,USA/WI-UW-61/2020,37.5,12.0,137
14687,0.9999,USA/AZ-CDC-02993465-001/2020,33.5,12.0,137
14687,0.9999,AUS/SA04/2020,31.5,12.0,137
14687,0.9999,TUR/Tur-P9/2020,37.5,12.0,137
14687,0.9999,AUS/TAS158/2020,42.5,12.0,137
14687,0.9999,UGA/MUWRP-MUL200469/2020,50.5,12.0,137
14687,0.9999,AUS/VIC13/2020,32.5,12.0,137
14687,0.9999,UGA/MAKCHScov10/2021,53.5,12.0,137
14687,0.9999,LC594644,36.5,12.0,137
14687,0.9999,AUS/TAS16/2020,40.5,12.0,137
14687,0.9999,Mesocricetusauratus/HKG/15_P2/2020,31.5,12.0,137
14687,0.9999,PER/covper070/2020,37.5,12.0,137
14687,0.9999,Wuhan-Hu-1/2019,29.5,12.0,137
14687,0.9999,HongKong/Ca-DelMut/2020,39.5,12.0,137
14687,0.9999,THA/CONI-0315/2020,37.5,12.0,137
14687,0.9999,HongKong/31_2801/2020,34.5,12.0,137
14687,0.9999,TWN/CGMH-CGU-27/2020,39.5,12.0,137
14687,0.9999,NZL/20VR0174/2020,33.5,12.0,137
14687,0.9999,GRC/53_38017/2020,35.5,12.0,137
14687,0.9999,KAZ/KZ_Almaty/2020,29.5,12.0,137
14687,0.9999,Iceland/13/2020,35.5,12.0,137
14687,0.9999,PER/covper066/2020,35.5,12.0,137
14687,0.9999,GEO/MM2020390/2020,37.5,12.0,137
14687,0.9999,EGY/EGY_CCHE57357_A_71/2020,34.5,12.0,137
14687,0.9999,KEN/NIC_266/2020,36.5,12.0,137
14687,0.9999,ITA/INMI1/2020,32.5,12.0,137
14687,0.9999,KOR/KCDC07/2020,35.5,12.0,137
14687,0.9999,AUS/TAS94/2020,38.5,12.0,137
14687,0.9999,BEN/843/2020,33.5,12.0,137
14687,0.9999,UGA/MUWRP-20200195568/2020,49.5,12.0,137
14687,0.9999,THA/SI200468-NT/2020,33.5,12.0,137
14687,0.9999,NZL/20VR2034/2020,36.5,12.0,137
14687,0.9999,AUS/VIC07/2020,33.5,12.0,137
14687,0.9999,USA/MO-QDX-2595/2020,32.5,12.0,137
14687,0.9999,TWN/CGMH-CGU-04/2020,38.5,12.0,137
14687,0.9999,MLI/UCRC31/2020,37.5,12.0,137
14687,0.9999,UGA/MUWRP-KIR200128S/2020,49.5,12.0,137
14687,0.9999,NZL/20CV0306/2020,37.5,12.0,137
14687,0.9999,UZB/hCoV-19-Uzb-CGB-25/2020,50.5,12.0,137
14687,0.9999,NZL/20VR1785/2020,38.5,12.0,137
14687,0.9999,huamn/CHN/CD-27553/2021,56.5,12.0,137
14687,0.9999,FIN/hCoV19-Fin-THL20201068/2020,35.5,12.0,137
14687,0.9999,BEN/461/2020,34.5,12.0,137
14687,0.9999,PER/covper092/2020,37.5,12.0,137
14687,0.9999,AUS/NT01/2020,32.5,12.0,137
14687,0.9999,AUS/NT05/2020,31.5,12.0,137
14687,0.9999,IRN/COVID19-IRVSH6/2020,39.5,12.0,137
14687,0.9999,GBR/SARS-CoV-2Engl2/2020,34.5,12.0,137
14687,0.9999,IND/THSTI2010A/2020,38.5,12.0,137
14687,0.9999,KOR/KCDC03-NCCP43326/2020,33.5,12.0,137
14687,0.9999,USA/TN-QDX-2686/2020,37.5,12.0,137
14687,0.9999,GEO/Tb-7851/2020,38.5,12.0,137
14687,0.9999,JOR/SEARCH-0333-JOR/2020,33.5,12.0,137
14687,0.9999,BEN/2012/2020,35.5,12.0,137
14687,0.9999,UGA/MUWRP-JIN200272S/2020,54.5,12.0,137
14687,0.9999,VNM/nCoV-19-02S/2020,30.5,12.0,137
14687,0.9999,GHA/nmimr-SARS-CoV-2-NTRA-13166/2020,31.5,12.0,137
14687,0.9999,KEN/C82459/2021,55.5,12.0,137
14687,0.9999,NZL/20VR2584/2020,34.5,12.0,137
14687,0.9999,TWN/CGMH-CGU-01/2020,29.5,12.0,137
14687,0.9999,CHN/HZ-62/2020,29.5,12.0,137
14687,0.9999,USA/WV-QDX-1284/2020,30.5,12.0,137
14687,0.9999,BRA/SP02/2020,33.5,12.0,137
14687,0.9999,PHL/GS/2020,35.5,12.0,137
14687,0.9999,GHA/84162_S45/2020,35.5,12.0,137
14687,0.9999,VEN/1Z/2020,40.5,12.0,137
14687,0.9999,AUS/NT42/2020,27.5,12.0,137
14687,0.9999,SouthAfrica/NHLS-UCT-LA-9007/2020,34.5,12.0,137
14687,0.9999,ISR/hCov-19-Israel-CVL-n-7465/2020,36.5,12.0,137
14687,0.9999,GHA/3177_S12/2020,34.5,12.0,137
14687,0.9999,THA/CONI-0089/2020,40.5,12.0,137
14687,0.9999,CHN/Wuhan_IME-WH05/2019,29.5,12.0,137
14687,0.9999,OU072896,27.5,12.0,137
14687,0.9999,EGY/EGY_CCHE57357_A_39/2020,35.5,12.0,137
14687,0.9999,Netherlands/Loon_op_zand_1363512/2020,31.5,12.0,137
14687,0.9999,OM065361,32.5,12.0,137
14687,0.9999,AUS/SA02/2020,31.5,12.0,137
14687,0.9999,EGY/CUNCI-HGC5I029/2020,28.5,12.0,137
14687,0.9999,EGY/EGY_CCHE57357_A_58/2020,32.5,12.0,137
14687,0.9999,GAB/211L_Gabon/2020,36.5,12.0,137
14687,0.9999,UGA/MAKCHScov6/2020,48.5,12.0,137
14687,0.9999,COL/79256_Antioquia/2020,34.5,12.0,137
14687,0.9999,NPL/61-TW/2020,30.5,12.0,137
14687,0.9999,PER/covper074/2020,33.5,12.0,137
14687,0.9999,PRY/WOR12903A659_202103274_2-4710620/2020,36.5,12.0,137
14687,0.9999,PAK/Gilgit1/2020,35.5,12.0,137
14687,0.9999,AUS/TAS166/2020,40.5,12.0,137
14687,0.9999,USA/NV-QDX-1030/2020,36.5,12.0,137
14687,0.9999,UGA/MUWRP-JIN200254S/2020,52.5,12.0,137
14687,0.9999,AUS/QLD02/2020,34.5,12.0,137
14687,0.9999,Wuhan/WH01/2019,31.5,12.0,137
14687,0.9999,PRY/WOR12903A600_202103266_2-4710511/2020,35.5,12.0,137
14687,0.9999,BEL/GHB-03021/2020,33.5,12.0,137
14687,0.9999,BRA/SP02cc/2020,35.5,12.0,137
14687,0.9999,KHM/Kunming_kms-2/2020,40.5,12.0,137
14687,0.9999,KOR/CNUHV03-CA22/2020,45.5,12.0,137
14687,0.9999,THA/MUMT-3/2020,35.5,12.0,137
14687,0.9999,ESP/Valencia5/2020,36.5,12.0,137
14687,0.9999,MLI/M00959/2020,42.5,12.0,137
14687,0.9999,AUS/VIC1398/2020,37.5,12.0,137
14687,0.9999,LKA/COV38/2020,37.5,12.0,137
14687,0.9999,URY/Mdeo-1/2020,33.5,12.0,137
14687,0.9999,GHA/84218_S47/2020,38.5,12.0,137
14687,0.9999,KEN/SS2764/2020,39.5,12.0,137
14687,0.9999,SLE/KGH-G-8625/2020,42.5,12.0,137
14687,0.9999,UGA/MUWRP-KIR200040S/2020,38.5,12.0,137
14687,0.9999,FIN/1/2020,30.5,12.0,137
14687,0.9999,AUS/VIC03/2020,30.5,12.0,137
14687,0.9999,CHN/Hefei-947/2020,36.5,12.0,137
14687,0.9999,EGY/CCHE57357_W3_A099/2021,37.5,12.0,137
14687,0.9999,UGA/MAKCHScov12/2021,55.5,12.0,137
14687,0.9999,NZL/20VR3131/2020,39.5,12.0,137
14687,0.9999,MYS/NC337/2020,36.5,12.0,137
14687,0.9999,GEO/MM202054/2020,32.5,12.0,137
14687,0.9999,GAB/56_Gabon/2020,32.5,12.0,137
14912,0.9999,SouthAfrica/NHLS-UCT-GS-0057/2020,29.5,3.0,2
14912,0.9999,PER/covper051/2020,30.5,3.0,2
14915,0.9999,MEX/16144/2020,30.5,1.0,2
14915,0.9999,MEX/CMX-37/2020,31.5,1.0,2
14918,0.9999,NZL/20CV0289/2020,30.5,5.0,3
14918,0.9999,AUS/VIC1729/2020,30.5,5.0,3
14918,0.9999,AUS/VIC802/2020,29.5,5.0,3
14923,0.9999,PER/covper030/2020,32.5,5.0,6
14923,0.9999,PER/covper091/2020,28.5,5.0,6
14923,0.9999,GAB/88L_Gabon/2020,30.5,5.0,6
14923,0.9999,LR963383,27.5,5.0,6
14923,0.9999,ITA/73702/2020,26.5,5.0,6
14923,0.9999,PER/covper048/2020,32.5,5.0,6
14932,0.9999,Switzerland/AG-ETHZ-560611/2020,36.5,14.0,22
14932,0.9999,Denmark/DCGC-116567/2020,40.5,14.0,22
14932,0.9999,Iceland/4318/2020,34.5,14.0,22
14932,0.9999,ESP/HUD-61636436/2021,41.5,14.0,22
14932,0.9999,TUN/TUN-202019695/2020,44.5,14.0,22
14932,0.9999,MZ330784,45.5,14.0,22
14932,0.9999,TUN/TUN-202069681/2020,42.5,14.0,22
14932,0.9999,OU471024,43.5,14.0,22
14932,0.9999,OU471396,38.5,14.0,22
14932,0.9999,Iceland/3045/2020,37.5,14.0,22
14932,0.9999,ESP/HUD-79063144/2020,34.5,14.0,22
14932,0.9999,TUN/TUN-202063686/2020,40.5,14.0,22
14932,0.9999,NZL/20CV0640/2020,39.5,14.0,22
14932,0.9999,England/ALDP-BC7C24/2020,38.5,14.0,22
14932,0.9999,OU365408,38.5,14.0,22
14932,0.9999,TUN/TUN-202055262/2020,41.5,14.0,22
14932,0.9999,OU076565,42.5,14.0,22
14932,0.9999,Switzerland/SH-ETHZ-380219/2020,37.5,14.0,22
14932,0.9999,TUN/TUN-20211890/2021,45.5,14.0,22
14932,0.9999,KOR/KCDC03-NCCP43346/2021,36.5,14.0,22
14932,0.9999,TWN/CGMH-CGU-32/2020,39.5,14.0,22
14932,0.9999,Iceland/4832/2020,37.5,14.0,22
14971,0.9999,GHA/nmimr-SARS-CoV-2-TRA-21-13462/2021,48.5,8.0,27
14971,0.9999,NGA/BCVL-24900/2021,49.5,8.0,27
14971,0.9999,NGA/BCVL-24153/2021,48.5,8.0,27
14971,0.9999,TGO/nmimr-TG-SARS-CoV-2-TGS-047-21/2021,46.5,8.0,27
14971,0.9999,LBY/BTRCLibyaSARS-CoV-2WGS-7/2021,52.5,8.0,27
14971,0.9999,MLI/MAL0114/2021,50.5,8.0,27
14971,0.9999,NGA/BCVL-22371/2021,55.5,8.0,27
14971,0.9999,TGO/nmimr-TG-SARS-CoV-2-TGS-057-21/2021,51.5,8.0,27
14971,0.9999,GHA/nmimr-SARS-CoV-2-TRA-21-6410/2021,54.5,8.0,27
14971,0.9999,MLI/MAL0138/2021,49.5,8.0,27
14971,0.9999,NGA/BCVL-21956/2021,51.5,8.0,27
14971,0.9999,MLI/MAL0115/2021,51.5,8.0,27
14971,0.9999,NGA/BCVL-23448/2021,50.5,8.0,27
14971,0.9999,LBY/BTRCLibyaSARS-CoV-2WGS-15/2021,49.5,8.0,27
14971,0.9999,MLI/MAL0143/2021,53.5,8.0,27
14971,0.9999,MLI/MAL0139/2021,47.5,8.0,27
14971,0.9999,NGA/BCVL-22042/2021,49.5,8.0,27
14971,0.9999,MLI/MAL0149/2021,49.5,8.0,27
14971,0.9999,MLI/MAL0140/2021,52.5,8.0,27
14971,0.9999,MLI/MAL0145/2021,49.5,8.0,27
14971,0.9999,LBY/BTRCLibyaSARS-CoV-2WGS-32/2021,53.5,8.0,27
14971,0.9999,FRA/IHUCOVID-012010_Nova1/2021,58.5,8.0,27
14971,0.9999,GHA/nmimr-SARS-CoV-2-TRA-21-13568/2021,49.5,8.0,27
14971,0.9999,MLI/MAL0136/2021,51.5,8.0,27
14971,0.9999,MLI/MAL0121/2021,52.5,8.0,27
14971,0.9999,MLI/MAL0123/2021,51.5,8.0,27
14971,0.9999,DJI/NAMRU3_A844/2021,50.5,8.0,27
15013,0.9999,USA/MD-MDH-0428/2020,34.5,13.0,85
15013,0.9999,FRA/IHUCOVID-000006/2020,26.5,13.0,85
15013,0.9999,USA/NC-QDX-3442/2020,34.5,13.0,85
15013,0.9999,USA/IA-CDC-2-4069008/2021,39.5,13.0,85
15013,0.9999,CHL/Santiago-PUC_MVL_0373/2020,29.5,13.0,85
15013,0.9999,CHL/Santiago-PUC_MVL_0013/2020,26.5,13.0,85
15013,0.9999,SouthAfrica/NHLS-UCT-GS-2203/2020,33.5,13.0,85
15013,0.9999,CHL/Santiago-ACC2998/2020,26.5,13.0,85
15013,0.9999,SouthAfrica/NHLS-UCT-GS-3446/2020,30.5,13.0,85
15013,0.9999,PER/covper003/2020,32.5,13.0,85
15013,0.9999,USA/1686575/2021,55.5,13.0,85
15013,0.9999,CHL/Santiago-PUC_MVL_0162/2020,28.5,13.0,85
15013,0.9999,CHL/Santiago-5132613/2020,27.5,13.0,85
15013,0.9999,USA/MD-MDH-2797/2020,41.5,13.0,85
15013,0.9999,USA/CA-CZB-11501/2020,31.5,13.0,85
15013,0.9999,MAR/Morocco_HMIMV_279CC/2020,33.5,13.0,85
15013,0.9999,ARG/Cordoba-12712-61/2020,35.5,13.0,85
15013,0.9999,EGY/CPHL-NRC-17/2020,28.5,13.0,85
15013,0.9999,CHL/Santiago-5092657/2020,29.5,13.0,85
15013,0.9999,FRA/IHUCOVID-000944/2020,33.5,13.0,85
15013,0.9999,CHL/Santiago-HMP7679/2020,27.5,13.0,85
15013,0.9999,CHL/Santiago-PUC_MVL_0115/2020,28.5,13.0,85
15013,0.9999,SouthAfrica/NHLS-UCT-GP-5157/2020,29.5,13.0,85
15013,0.9999,CHL/Santiago-PUC_MVL_0091/2020,26.5,13.0,85
15013,0.9999,USA/AR-CDC-2-3693691/2020,35.5,13.0,85
15013,0.9999,ARG/Cordoba-11860-61/2020,34.5,13.0,85
15013,0.9999,DJI/NAMRU3_C28/2020,40.5,13.0,85
15013,0.9999,ARG/Cordoba-11419-61/2020,34.5,13.0,85
15013,0.9999,ARG/Cordoba-586-147/2020,35.5,13.0,85
15013,0.9999,USA/KS-QDX-3372/2020,30.5,13.0,85
15013,0.9999,USA/PA-CDC-STM-000003075/2021,37.5,13.0,85
15013,0.9999,LR884043,28.5,13.0,85
15013,0.9999,Dog/ESP/EPI/2020,28.5,13.0,85
15013,0.9999,LR884106,28.5,13.0,85
15013,0.9999,CHL/Santiago-PUC_MVL_0068/2020,30.5,13.0,85
15013,0.9999,KEN/SS2801/2020,36.5,13.0,85
15013,0.9999,USA/MT-BHDH-1730/2020,28.5,13.0,85
15013,0.9999,ARG/Cordoba-441-200/2020,36.5,13.0,85
15013,0.9999,Mexico/BCN-SEARCH-103029/2020,35.5,13.0,85
15013,0.9999,USA/NV-QDX-217/2020,28.5,13.0,85
15013,0.9999,USA/MI-MDHHS-SC23033/2020,34.5,13.0,85
15013,0.9999,Liechtenstein/UHB-4168696501/2020,50.5,13.0,85
15013,0.9999,CHL/Santiago-PUC_MVL_0218/2020,29.5,13.0,85
15013,0.9999,OU471410,45.5,13.0,85
15013,0.9999,SouthAfrica/NHLS-UCT-GS-1576/2020,37.5,13.0,85
15013,0.9999,ARG/Cordoba-16232-61/2020,34.5,13.0,85
15013,0.9999,ARG/Cordoba-11499-61/2020,34.5,13.0,85
15013,0.9999,Mexico/BCN-SEARCH-102971/2020,32.5,13.0,85
15013,0.9999,ARG/Cordoba-11300-61/2020,34.5,13.0,85
15013,0.9999,VEN/17M/2020,29.5,13.0,85
15013,0.9999,USA/MN-MDH-2076/2020,32.5,13.0,85
15013,0.9999,Netherlands/NA_614/2020,31.5,13.0,85
15013,0.9999,RUS/5473/2020,42.5,13.0,85
15013,0.9999,CHL/Santiago-PUC_MVL_0247/2020,26.5,13.0,85
15013,0.9999,Liechtenstein/UHB-4172303101/2020,42.5,13.0,85
15013,0.9999,NZL/20CV0269/2020,26.5,13.0,85
15013,0.9999,USA/TG832050/2020,34.5,13.0,85
15013,0.9999,ARG/Cordoba-969-155/2020,34.5,13.0,85
15013,0.9999,Iceland/1360/2020,29.5,13.0,85
15013,0.9999,CHL/Santiago-PRL8177/2020,30.5,13.0,85
15013,0.9999,PER/covper025/2020,26.5,13.0,85
15013,0.9999,SouthAfrica/NHLS-UCT-GP-6111/2020,34.5,13.0,85
15013,0.9999,NZL/20VR3759/2020,32.5,13.0,85
15013,0.9999,AUS/QLD935/2020,28.5,13.0,85
15013,0.9999,Switzerland/GE-SNRCI-29945373/2020,26.5,13.0,85
15013,0.9999,USA/CA-CZB-2294/2020,29.5,13.0,85
15013,0.9999,USA/CA-CHLA-PLM92423717/2020,41.5,13.0,85
15013,0.9999,USA/GU-CDC-2-3906185/2020,36.5,13.0,85
15013,0.9999,ARG/Cordoba-12873-61/2020,36.5,13.0,85
15013,0.9999,VEN/LaG1414/2021,44.5,13.0,85
15013,0.9999,ITA/INMI5-N/2020,26.5,13.0,85
15013,0.9999,USA/PA-CDC-2-4058058/2020,35.5,13.0,85
15013,0.9999,PRY/WOR12903A653_202103301_2-4710614/2020,36.5,13.0,85
15013,0.9999,FIN/FIN22-H10-THL-202039825/2020,43.5,13.0,85
15013,0.9999,USA/GU-CDC-2-3847017/2020,32.5,13.0,85
15013,0.9999,KEN/SS2792/2020,34.5,13.0,85
15013,0.9999,USA/SD-SDAIHG-1048/2021,38.5,13.0,85
15013,0.9999,CHL/Santiago-PUC_MVL_0077/2020,26.5,13.0,85
15013,0.9999,ARG/Cordoba-189-251/2020,35.5,13.0,85
15013,0.9999,CZE/JCUCB118-181/2020,41.5,13.0,85
15013,0.9999,Estonia/Cov7267/2021,43.5,13.0,85
15013,0.9999,Liechtenstein/UHB-0697576100/2020,41.5,13.0,85
15013,0.9999,USA/ID-CDC-2-3903685/2021,42.5,13.0,85
15013,0.9999,Denmark/DCGC-268925/2021,45.5,13.0,85
15013,0.9999,SRB/NS28176-23-07/2020,32.5,13.0,85
15149,0.9999,NZL/20VR3476/2020,27.5,12.0,111
15149,0.9999,KEN/C67063/2020,34.5,12.0,111
15149,0.9999,GHA/1659_S14/2020,27.5,12.0,111
15149,0.9999,UGA/MUWRP-KIR200099S/2020,33.5,12.0,111
15149,0.9999,USA/1013770/2020,30.5,12.0,111
15149,0.9999,Switzerland/BS-UHB-42210895/2020,27.5,12.0,111
15149,0.9999,IND/KA-NIMH-SEQ-79/2021,29.5,12.0,111
